lead_id,team_name,user_name,user_email,customer_name,customer_email,customer_phone,customer_cpf,source,subject,lead_created_at,first_interaction_at,negotiation_importance,negotiation_stage,negotiation_status,is_open,negotiation_created_at,negotiation_updated_at,finalization_reason
870,Equipe PA,Consultor 01,consultor1@empresa.com.br,Cliente Exemplo 870,cliente_870@provedor.com.br,11938848655,66852410435,Instagram,Interesse no Produto Ref: 5637,2025-11-11 08:15:35,2025-11-11 09:35:35,quente,Aguardando pagamento,Finalizado sem venda,FALSE,2025-11-11 08:15:35,2025-11-13 09:35:35,Comprou em outra loja
871,Equipe SJC,Consultor 05,consultor5@empresa.com.br,Cliente Exemplo 871,cliente_871@provedor.com.br,11990684866,47860677450,Loja Física,Interesse no Produto Ref: 6805,2025-03-30 03:33:35,2025-03-30 08:21:35,morno,Contato inicial,Finalizado sem venda,FALSE,2025-03-30 03:33:35,2025-03-30 08:21:35,Falta de contato
872,Equipe Caçapava,Consultor 19,consultor19@empresa.com.br,Cliente Exemplo 872,cliente_872@provedor.com.br,11901742800,91922365679,Loja Física,Interesse no Produto Ref: 4718,2025-05-26 06:31:35,2025-05-26 08:11:35,quente,Aguardando resposta do cliente,Em negociação,TRUE,2025-05-26 06:31:35,2025-06-05 08:11:35,
873,Equipe SJC,Consultor 14,consultor14@empresa.com.br,Cliente Exemplo 873,cliente_873@provedor.com.br,11922069221,85840383321,Indicação,Interesse no Produto Ref: 8133,2025-12-15 11:40:35,2025-12-15 16:00:35,quente,Aguardando resposta do cliente,Finalizado sem venda,FALSE,2025-12-15 11:40:35,2025-12-15 16:00:35,Comprou em outra loja
874,Equipe Caçapava,Consultor 15,consultor15@empresa.com.br,Cliente Exemplo 874,cliente_874@provedor.com.br,11959580640,12955107430,Loja Física,Interesse no Produto Ref: 8364,2025-06-28 01:25:35,2025-06-28 01:44:35,morno,Aguardando pagamento,Finalizado com venda,FALSE,2025-06-28 01:25:35,2025-07-08 01:44:35,Sucesso / Venda Concluída
875,Equipe Caçapava,Consultor 03,consultor3@empresa.com.br,Cliente Exemplo 875,cliente_875@provedor.com.br,11918095072,27797556888,Indicação,Interesse no Produto Ref: 8866,2025-10-09 05:55:35,2025-10-09 06:01:35,frio,Teste drive,Em negociação,TRUE,2025-10-09 05:55:35,2025-10-11 06:01:35,
876,Equipe SJC,Consultor 16,consultor16@empresa.com.br,Cliente Exemplo 876,cliente_876@provedor.com.br,11977455023,49266575716,Loja Física,Interesse no Produto Ref: 6248,2025-10-16 02:22:35,2025-10-16 06:18:35,quente,Aguardando resposta do cliente,Finalizado com venda,FALSE,2025-10-16 02:22:35,2025-10-17 06:18:35,Sucesso / Venda Concluída
877,Equipe Caçapava,Consultor 19,consultor19@empresa.com.br,Cliente Exemplo 877,cliente_877@provedor.com.br,11976071321,56827148348,WhatsApp,Interesse no Produto Ref: 4465,2025-08-02 11:28:35,2025-08-02 15:25:35,morno,Enviou proposta,Aberto,TRUE,2025-08-02 11:28:35,2025-08-13 15:25:35,
878,Equipe PA,Consultor 10,consultor10@empresa.com.br,Cliente Exemplo 878,cliente_878@provedor.com.br,11984107347,44032073658,Mercado Livre,Interesse no Produto Ref: 1158,2025-11-03 17:28:35,2025-11-03 21:04:35,morno,Aguardando pagamento,Em negociação,TRUE,2025-11-03 17:28:35,2025-11-14 21:04:35,
879,Equipe Caçapava,Consultor 06,consultor6@empresa.com.br,Cliente Exemplo 879,cliente_879@provedor.com.br,11995946566,84196507136,Mercado Livre,Interesse no Produto Ref: 5148,2025-10-30 18:23:35,2025-10-30 21:18:35,quente,Teste drive,Finalizado com venda,FALSE,2025-10-30 18:23:35,2025-10-30 21:18:35,Sucesso / Venda Concluída
880,Equipe Caçapava,Consultor 08,consultor8@empresa.com.br,Cliente Exemplo 880,cliente_880@provedor.com.br,11944810246,49731728885,Mercado Livre,Interesse no Produto Ref: 9010,2025-06-20 12:38:35,2025-06-20 16:57:35,quente,Aguardando resposta do cliente,Finalizado com venda,FALSE,2025-06-20 12:38:35,2025-06-26 16:57:35,Sucesso / Venda Concluída
881,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 881,cliente_881@provedor.com.br,11900952508,19603402884,Mercado Livre,Interesse no Produto Ref: 1318,2026-01-27 18:04:35,2026-01-27 18:09:35,quente,Contato inicial,Finalizado sem venda,FALSE,2026-01-27 18:04:35,2026-01-27 18:09:35,Comprou em outra loja
882,Equipe Caçapava,Consultor 07,consultor7@empresa.com.br,Cliente Exemplo 882,cliente_882@provedor.com.br,11913004899,39267200823,Loja Física,Interesse no Produto Ref: 2846,2025-12-01 02:19:35,2025-12-01 05:44:35,morno,Aguardando pagamento,Em negociação,TRUE,2025-12-01 02:19:35,2025-12-13 05:44:35,
883,Equipe Caçapava,Consultor 12,consultor12@empresa.com.br,Cliente Exemplo 883,cliente_883@provedor.com.br,11999851169,91316402546,Mercado Livre,Interesse no Produto Ref: 2089,2025-03-26 18:33:35,2025-03-26 21:03:35,quente,Contato inicial,Em negociação,TRUE,2025-03-26 18:33:35,2025-03-28 21:03:35,
884,Equipe SJC,Consultor 16,consultor16@empresa.com.br,Cliente Exemplo 884,cliente_884@provedor.com.br,11965989452,90840437882,Mercado Livre,Interesse no Produto Ref: 7546,2025-05-22 19:56:35,2025-05-22 20:35:35,frio,Aguardando resposta do cliente,Finalizado sem venda,FALSE,2025-05-22 19:56:35,2025-05-31 20:35:35,Preço
885,Equipe PA,Consultor 10,consultor10@empresa.com.br,Cliente Exemplo 885,cliente_885@provedor.com.br,11903270526,24204745673,Loja Física,Interesse no Produto Ref: 2994,2025-04-10 20:03:35,2025-04-11 00:34:35,morno,Aguardando pagamento,Finalizado com venda,FALSE,2025-04-10 20:03:35,2025-04-23 00:34:35,Sucesso / Venda Concluída
886,Equipe Caçapava,Consultor 07,consultor7@empresa.com.br,Cliente Exemplo 886,cliente_886@provedor.com.br,11999173834,12489188416,Indicação,Interesse no Produto Ref: 9335,2025-11-18 04:07:35,2025-11-18 06:34:35,quente,Aguardando resposta do cliente,Em negociação,TRUE,2025-11-18 04:07:35,2025-11-28 06:34:35,
887,Equipe Caçapava,Consultor 03,consultor3@empresa.com.br,Cliente Exemplo 887,cliente_887@provedor.com.br,11990823082,29141099088,Instagram,Interesse no Produto Ref: 7437,2025-08-31 08:40:35,2025-08-31 09:00:35,morno,Enviou proposta,Finalizado sem venda,FALSE,2025-08-31 08:40:35,2025-09-10 09:00:35,Falta de contato
888,Equipe SJC,Consultor 05,consultor5@empresa.com.br,Cliente Exemplo 888,cliente_888@provedor.com.br,11984540580,18712202862,Instagram,Interesse no Produto Ref: 9217,2025-11-06 14:15:35,2025-11-06 17:21:35,morno,Aguardando pagamento,Em negociação,TRUE,2025-11-06 14:15:35,2025-11-18 17:21:35,
889,Equipe Caçapava,Consultor 15,consultor15@empresa.com.br,Cliente Exemplo 889,cliente_889@provedor.com.br,11902171135,32043051768,Instagram,Interesse no Produto Ref: 5348,2026-03-09 01:24:35,2026-03-09 05:46:35,morno,Contato inicial,Em negociação,TRUE,2026-03-09 01:24:35,2026-03-23 05:46:35,
890,Equipe Caçapava,Consultor 06,consultor6@empresa.com.br,Cliente Exemplo 890,cliente_890@provedor.com.br,11920585964,96467806371,Loja Física,Interesse no Produto Ref: 4814,2026-01-08 18:17:35,2026-01-08 22:27:35,morno,Aguardando resposta do cliente,Em negociação,TRUE,2026-01-08 18:17:35,2026-01-18 22:27:35,
891,Equipe PA,Consultor 10,consultor10@empresa.com.br,Cliente Exemplo 891,cliente_891@provedor.com.br,11994998656,13255756275,Indicação,Interesse no Produto Ref: 2062,2025-09-28 02:19:35,2025-09-28 06:11:35,morno,Contato inicial,Finalizado sem venda,FALSE,2025-09-28 02:19:35,2025-10-09 06:11:35,Desistência
892,Equipe PA,Consultor 17,consultor17@empresa.com.br,Cliente Exemplo 892,cliente_892@provedor.com.br,11938596527,73671650939,Facebook,Interesse no Produto Ref: 6393,2025-12-21 03:17:35,2025-12-21 03:40:35,quente,Enviou proposta,Em negociação,TRUE,2025-12-21 03:17:35,2025-12-25 03:40:35,
893,Equipe PA,Consultor 04,consultor4@empresa.com.br,Cliente Exemplo 893,cliente_893@provedor.com.br,11979683866,26545351287,Mercado Livre,Interesse no Produto Ref: 2303,2025-12-20 07:04:35,2025-12-20 11:08:35,frio,Aguardando pagamento,Em negociação,TRUE,2025-12-20 07:04:35,2025-12-27 11:08:35,
894,Equipe PA,Consultor 02,consultor2@empresa.com.br,Cliente Exemplo 894,cliente_894@provedor.com.br,11947102007,26965902309,Instagram,Interesse no Produto Ref: 9986,2026-02-25 07:59:35,2026-02-25 12:13:35,quente,Contato inicial,Aberto,TRUE,2026-02-25 07:59:35,2026-02-27 12:13:35,
895,Equipe PA,Consultor 18,consultor18@empresa.com.br,Cliente Exemplo 895,cliente_895@provedor.com.br,11977277915,02024267243,Loja Física,Interesse no Produto Ref: 1551,2025-08-31 09:32:35,2025-08-31 10:13:35,quente,Teste drive,Finalizado com venda,FALSE,2025-08-31 09:32:35,2025-09-06 10:13:35,Sucesso / Venda Concluída
896,Equipe PA,Consultor 04,consultor4@empresa.com.br,Cliente Exemplo 896,cliente_896@provedor.com.br,11920918448,10385565517,Mercado Livre,Interesse no Produto Ref: 5184,2025-04-12 16:13:35,2025-04-12 16:24:35,frio,Aguardando pagamento,Finalizado sem venda,FALSE,2025-04-12 16:13:35,2025-04-20 16:24:35,Desistência
897,Equipe PA,Consultor 18,consultor18@empresa.com.br,Cliente Exemplo 897,cliente_897@provedor.com.br,11952066358,52950574380,Instagram,Interesse no Produto Ref: 7405,2025-08-03 05:38:35,2025-08-03 06:43:35,morno,Enviou proposta,Aberto,TRUE,2025-08-03 05:38:35,2025-08-16 06:43:35,
898,Equipe SJC,Consultor 16,consultor16@empresa.com.br,Cliente Exemplo 898,cliente_898@provedor.com.br,11909305214,26027033307,Indicação,Interesse no Produto Ref: 6004,2026-03-09 13:22:35,2026-03-09 17:45:35,quente,Teste drive,Em negociação,TRUE,2026-03-09 13:22:35,2026-03-14 17:45:35,
899,Equipe Caçapava,Consultor 09,consultor9@empresa.com.br,Cliente Exemplo 899,cliente_899@provedor.com.br,11915126404,37737301197,WhatsApp,Interesse no Produto Ref: 5918,2025-05-16 06:16:35,2025-05-16 07:12:35,frio,Contato inicial,Finalizado com venda,FALSE,2025-05-16 06:16:35,2025-05-16 07:12:35,Sucesso / Venda Concluída
900,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 900,cliente_900@provedor.com.br,11924753842,37643120014,WhatsApp,Interesse no Produto Ref: 2828,2025-09-25 14:00:35,2025-09-25 17:20:35,morno,Aguardando resposta do cliente,Aberto,TRUE,2025-09-25 14:00:35,2025-10-05 17:20:35,
901,Equipe SJC,Consultor 05,consultor5@empresa.com.br,Cliente Exemplo 901,cliente_901@provedor.com.br,11962165269,32409730999,Indicação,Interesse no Produto Ref: 8570,2026-02-16 07:45:35,2026-02-16 10:28:35,quente,Aguardando resposta do cliente,Finalizado sem venda,FALSE,2026-02-16 07:45:35,2026-02-27 10:28:35,Desistência
902,Equipe Caçapava,Consultor 08,consultor8@empresa.com.br,Cliente Exemplo 902,cliente_902@provedor.com.br,11917573116,11177002409,Mercado Livre,Interesse no Produto Ref: 7205,2025-09-08 20:41:35,2025-09-09 00:57:35,quente,Aguardando pagamento,Finalizado com venda,FALSE,2025-09-08 20:41:35,2025-09-21 00:57:35,Sucesso / Venda Concluída
903,Equipe PA,Consultor 10,consultor10@empresa.com.br,Cliente Exemplo 903,cliente_903@provedor.com.br,11916877029,39362329202,WhatsApp,Interesse no Produto Ref: 3070,2026-02-16 10:01:35,2026-02-16 15:00:35,frio,Aguardando pagamento,Finalizado com venda,FALSE,2026-02-16 10:01:35,2026-02-18 15:00:35,Sucesso / Venda Concluída
904,Equipe PA,Consultor 01,consultor1@empresa.com.br,Cliente Exemplo 904,cliente_904@provedor.com.br,11915226308,02535739453,Facebook,Interesse no Produto Ref: 3582,2025-05-02 03:13:35,2025-05-02 07:17:35,quente,Teste drive,Finalizado sem venda,FALSE,2025-05-02 03:13:35,2025-05-16 07:17:35,Desistência
905,Equipe Caçapava,Consultor 07,consultor7@empresa.com.br,Cliente Exemplo 905,cliente_905@provedor.com.br,11958415468,84549849978,Indicação,Interesse no Produto Ref: 1229,2025-04-28 22:54:35,2025-04-29 00:18:35,frio,Aguardando resposta do cliente,Em negociação,TRUE,2025-04-28 22:54:35,2025-05-05 00:18:35,
906,Equipe PA,Consultor 17,consultor17@empresa.com.br,Cliente Exemplo 906,cliente_906@provedor.com.br,11990095250,48756604280,WhatsApp,Interesse no Produto Ref: 3071,2025-10-10 15:21:35,2025-10-10 17:21:35,morno,Aguardando resposta do cliente,Finalizado sem venda,FALSE,2025-10-10 15:21:35,2025-10-16 17:21:35,Comprou em outra loja
907,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 907,cliente_907@provedor.com.br,11931603070,95717590339,Mercado Livre,Interesse no Produto Ref: 4817,2025-11-05 17:17:35,2025-11-05 19:19:35,quente,Enviou proposta,Finalizado sem venda,FALSE,2025-11-05 17:17:35,2025-11-14 19:19:35,Desistência
908,Equipe Caçapava,Consultor 12,consultor12@empresa.com.br,Cliente Exemplo 908,cliente_908@provedor.com.br,11947536594,67343741420,Facebook,Interesse no Produto Ref: 2910,2025-08-16 15:24:35,2025-08-16 18:54:35,frio,Teste drive,Finalizado com venda,FALSE,2025-08-16 15:24:35,2025-08-27 18:54:35,Sucesso / Venda Concluída
909,Equipe SJC,Consultor 05,consultor5@empresa.com.br,Cliente Exemplo 909,cliente_909@provedor.com.br,11998434913,78820019070,Indicação,Interesse no Produto Ref: 1172,2025-07-30 00:37:35,2025-07-30 05:05:35,morno,Aguardando resposta do cliente,Em negociação,TRUE,2025-07-30 00:37:35,2025-08-09 05:05:35,
910,Equipe PA,Consultor 04,consultor4@empresa.com.br,Cliente Exemplo 910,cliente_910@provedor.com.br,11935455061,58830133588,Instagram,Interesse no Produto Ref: 3045,2025-10-25 04:00:35,2025-10-25 06:47:35,frio,Aguardando resposta do cliente,Finalizado com venda,FALSE,2025-10-25 04:00:35,2025-11-06 06:47:35,Sucesso / Venda Concluída
911,Equipe SJC,Consultor 11,consultor11@empresa.com.br,Cliente Exemplo 911,cliente_911@provedor.com.br,11919651396,66441730328,Loja Física,Interesse no Produto Ref: 4422,2025-04-24 08:09:35,2025-04-24 10:08:35,morno,Contato inicial,Aberto,TRUE,2025-04-24 08:09:35,2025-04-28 10:08:35,
912,Equipe Caçapava,Consultor 06,consultor6@empresa.com.br,Cliente Exemplo 912,cliente_912@provedor.com.br,11900165932,41745015859,Loja Física,Interesse no Produto Ref: 1950,2025-09-02 15:06:35,2025-09-02 18:29:35,frio,Contato inicial,Em negociação,TRUE,2025-09-02 15:06:35,2025-09-12 18:29:35,
913,Equipe Caçapava,Consultor 20,consultor20@empresa.com.br,Cliente Exemplo 913,cliente_913@provedor.com.br,11962709185,81027053477,Mercado Livre,Interesse no Produto Ref: 4470,2025-04-15 03:25:35,2025-04-15 08:03:35,quente,Teste drive,Finalizado com venda,FALSE,2025-04-15 03:25:35,2025-04-29 08:03:35,Sucesso / Venda Concluída
914,Equipe Caçapava,Consultor 09,consultor9@empresa.com.br,Cliente Exemplo 914,cliente_914@provedor.com.br,11911674684,67227111405,WhatsApp,Interesse no Produto Ref: 8898,2025-06-14 00:52:35,2025-06-14 02:19:35,quente,Aguardando pagamento,Em negociação,TRUE,2025-06-14 00:52:35,2025-06-23 02:19:35,
915,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 915,cliente_915@provedor.com.br,11911857114,74110792149,Mercado Livre,Interesse no Produto Ref: 5375,2025-11-20 05:10:35,2025-11-20 05:50:35,frio,Enviou proposta,Aberto,TRUE,2025-11-20 05:10:35,2025-11-20 05:50:35,
916,Equipe PA,Consultor 18,consultor18@empresa.com.br,Cliente Exemplo 916,cliente_916@provedor.com.br,11914083603,09354631853,Indicação,Interesse no Produto Ref: 2102,2025-08-14 16:35:35,2025-08-14 21:10:35,frio,Enviou proposta,Em negociação,TRUE,2025-08-14 16:35:35,2025-08-23 21:10:35,
917,Equipe Caçapava,Consultor 20,consultor20@empresa.com.br,Cliente Exemplo 917,cliente_917@provedor.com.br,11914485323,53262575298,Indicação,Interesse no Produto Ref: 1274,2025-11-29 04:30:35,2025-11-29 05:03:35,quente,Aguardando pagamento,Finalizado sem venda,FALSE,2025-11-29 04:30:35,2025-12-11 05:03:35,Falta de contato
918,Equipe Caçapava,Consultor 12,consultor12@empresa.com.br,Cliente Exemplo 918,cliente_918@provedor.com.br,11901392007,70128326552,Mercado Livre,Interesse no Produto Ref: 3279,2025-12-28 10:46:35,2025-12-28 15:27:35,quente,Teste drive,Finalizado sem venda,FALSE,2025-12-28 10:46:35,2026-01-02 15:27:35,Comprou em outra loja
919,Equipe PA,Consultor 17,consultor17@empresa.com.br,Cliente Exemplo 919,cliente_919@provedor.com.br,11944356901,44249820064,Indicação,Interesse no Produto Ref: 5406,2025-12-01 17:15:35,2025-12-01 17:28:35,morno,Teste drive,Finalizado com venda,FALSE,2025-12-01 17:15:35,2025-12-05 17:28:35,Sucesso / Venda Concluída
920,Equipe PA,Consultor 10,consultor10@empresa.com.br,Cliente Exemplo 920,cliente_920@provedor.com.br,11946042924,82307004706,Indicação,Interesse no Produto Ref: 1148,2025-04-07 00:20:35,2025-04-07 02:39:35,morno,Enviou proposta,Finalizado sem venda,FALSE,2025-04-07 00:20:35,2025-04-21 02:39:35,Preço
921,Equipe SJC,Consultor 05,consultor5@empresa.com.br,Cliente Exemplo 921,cliente_921@provedor.com.br,11939249368,36327245165,Mercado Livre,Interesse no Produto Ref: 4941,2025-09-20 10:12:35,2025-09-20 12:59:35,frio,Aguardando resposta do cliente,Finalizado sem venda,FALSE,2025-09-20 10:12:35,2025-09-28 12:59:35,Desistência
922,Equipe Caçapava,Consultor 20,consultor20@empresa.com.br,Cliente Exemplo 922,cliente_922@provedor.com.br,11987777352,61992156576,Facebook,Interesse no Produto Ref: 4209,2025-05-28 17:26:35,2025-05-28 20:37:35,quente,Teste drive,Em negociação,TRUE,2025-05-28 17:26:35,2025-06-04 20:37:35,
923,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 923,cliente_923@provedor.com.br,11975999950,41697029652,Facebook,Interesse no Produto Ref: 3836,2025-04-23 11:39:35,2025-04-23 16:10:35,morno,Contato inicial,Finalizado com venda,FALSE,2025-04-23 11:39:35,2025-05-07 16:10:35,Sucesso / Venda Concluída
924,Equipe PA,Consultor 17,consultor17@empresa.com.br,Cliente Exemplo 924,cliente_924@provedor.com.br,11900076007,63402874629,Loja Física,Interesse no Produto Ref: 8213,2026-01-31 09:55:35,2026-01-31 11:49:35,frio,Aguardando pagamento,Aberto,TRUE,2026-01-31 09:55:35,2026-02-13 11:49:35,
925,Equipe SJC,Consultor 14,consultor14@empresa.com.br,Cliente Exemplo 925,cliente_925@provedor.com.br,11925451041,78247151244,Mercado Livre,Interesse no Produto Ref: 2059,2025-12-14 02:21:35,2025-12-14 06:00:35,frio,Aguardando pagamento,Em negociação,TRUE,2025-12-14 02:21:35,2025-12-24 06:00:35,
926,Equipe PA,Consultor 17,consultor17@empresa.com.br,Cliente Exemplo 926,cliente_926@provedor.com.br,11922893793,19351810217,Indicação,Interesse no Produto Ref: 2929,2025-07-14 15:35:35,2025-07-14 17:36:35,morno,Aguardando pagamento,Em negociação,TRUE,2025-07-14 15:35:35,2025-07-20 17:36:35,
927,Equipe SJC,Consultor 14,consultor14@empresa.com.br,Cliente Exemplo 927,cliente_927@provedor.com.br,11974447973,30597113425,WhatsApp,Interesse no Produto Ref: 1901,2025-10-07 01:26:35,2025-10-07 05:30:35,quente,Aguardando pagamento,Finalizado sem venda,FALSE,2025-10-07 01:26:35,2025-10-10 05:30:35,Comprou em outra loja
928,Equipe Caçapava,Consultor 06,consultor6@empresa.com.br,Cliente Exemplo 928,cliente_928@provedor.com.br,11997948392,52591071665,WhatsApp,Interesse no Produto Ref: 4307,2025-11-20 23:18:35,2025-11-21 01:36:35,quente,Aguardando pagamento,Finalizado com venda,FALSE,2025-11-20 23:18:35,2025-12-01 01:36:35,Sucesso / Venda Concluída
929,Equipe SJC,Consultor 14,consultor14@empresa.com.br,Cliente Exemplo 929,cliente_929@provedor.com.br,11938169677,42414583433,Instagram,Interesse no Produto Ref: 9381,2025-04-07 17:02:35,2025-04-07 19:55:35,quente,Aguardando resposta do cliente,Aberto,TRUE,2025-04-07 17:02:35,2025-04-07 19:55:35,
930,Equipe Caçapava,Consultor 13,consultor13@empresa.com.br,Cliente Exemplo 930,cliente_930@provedor.com.br,11926645304,69234403329,Loja Física,Interesse no Produto Ref: 4156,2025-10-01 12:48:35,2025-10-01 16:13:35,morno,Enviou proposta,Em negociação,TRUE,2025-10-01 12:48:35,2025-10-10 16:13:35,
931,Equipe Caçapava,Consultor 09,consultor9@empresa.com.br,Cliente Exemplo 931,cliente_931@provedor.com.br,11963043911,18566139683,Indicação,Interesse no Produto Ref: 3909,2025-11-19 20:49:35,2025-11-20 00:56:35,frio,Enviou proposta,Finalizado sem venda,FALSE,2025-11-19 20:49:35,2025-11-26 00:56:35,Sem estoque
932,Equipe Caçapava,Consultor 09,consultor9@empresa.com.br,Cliente Exemplo 932,cliente_932@provedor.com.br,11960196360,21485985816,Mercado Livre,Interesse no Produto Ref: 2763,2025-05-18 01:26:35,2025-05-18 04:11:35,frio,Enviou proposta,Em negociação,TRUE,2025-05-18 01:26:35,2025-05-23 04:11:35,
